uniprot_id	ec_number	protein_name	organism	score
J2L9Y0_9BURK	EC:4.1.1.98	3-octaprenyl-4-hydroxybenzoate carboxy-lyase (EC 4.1.1.98) (Polyprenyl p-hydroxybenzoate decarboxylase)	Herbaspirillum sp. CF444	250
A0A2A8VFU0_9BACI	EC:4.1.2.13	Fructose-bisphosphate aldolase class 1 (EC 4.1.2.13) (Fructose-bisphosphate aldolase class I) (FBP aldolase)	Bacillus sp. AFS015802	250
M1SXY6_9PROT	EC:4.1.2.13	Fructose-1,6-bisphosphate aldolase (FBP aldolase) (EC 4.1.2.13)	beta proteobacterium CB	150
A0A1S9N4K2_CLOBE	EC:4.1.2.13	Fructose-bisphosphate aldolase class 1 (EC 4.1.2.13) (Fructose-bisphosphate aldolase class I) (FBP aldolase)	Clostridium beijerinckii (Clostridium MP)	250
A0A0B6VG75_CUTAC	EC:4.1.2.13	Fructose-bisphosphate aldolase (EC 4.1.2.13) (Fructose-1,6-bisphosphate aldolase)	Cutibacterium acnes (Propionibacterium acnes)	250
A0A1W9U0E4_9BACT	EC:4.1.2.13	fructose-bisphosphate aldolase (EC 4.1.2.13)	Desulfobacterium sp. 4572_20	250
A0A7W8KRA6_9BURK	EC:4.1.2.13	Fructose-1,6-bisphosphate aldolase (FBP aldolase) (EC 4.1.2.13)	Herbaspirillum sp. SJZ102	250
A0A5R8W955_9MICC	EC:4.1.2.13	Fructose-bisphosphate aldolase (FBP aldolase) (EC 4.1.2.13)	Pseudarthrobacter sp. NamE2	250
A0A7W9FTW4_BREVE	EC:4.1.2.13	Fructose-1,6-bisphosphate aldolase (FBP aldolase) (EC 4.1.2.13)	Brevundimonas vesicularis (Pseudomonas vesicularis)	150
A0A8G1X483_9BURK	EC:4.1.2.14	Bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase (EC 4.1.2.14, EC 4.1.3.16)	Achromobacter sp. K91	250
Q6AAU1_CUTAK	EC:4.1.2.14	2-dehydro-3-deoxy-phosphogluconate aldolase (EC 4.1.2.14)	Cutibacterium acnes (strain DSM 16379 / KPA171202) (Propionibacterium acnes)	250
A0A9D7SHA3_9BACT	EC:4.1.2.14	2-dehydro-3-deoxy-phosphogluconate aldolase (EC 4.1.2.14)	Candidatus Geothrix skivensis	150
A0A223PD34_9BURK	EC:4.1.2.14	2-dehydro-3-deoxy-phosphogluconate aldolase (EC 4.1.2.14)	Herbaspirillum sp. meg3	250
A0A4Y6R307_9MICC	EC:4.1.2.14	Bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase (EC 4.1.2.14, EC 4.1.3.16)	Pseudarthrobacter sp. NIBRBAC000502772	250
B6BUH1_9PROT	EC:4.1.2.17	L-fuculose phosphate aldolase (EC 4.1.2.17)	beta proteobacterium KB13	150
C0Q8Y2_DESAH	EC:4.1.2.17	FucA (EC 4.1.2.17)	Desulforapulum autotrophicum (strain ATCC 43914 / DSM 3382 / VKM B-1955 / HRM2) (Desulfobacterium autotrophicum)	150
A0A1A8XQ33_9RHOO	EC:4.1.2.17	L-fuculose phosphate aldolase (EC 4.1.2.17)	Candidatus Propionivibrio aalborgensis	150
A0AAW8NB64_PSEOX	EC:4.1.2.19	Rhamnulose-1-phosphate aldolase (EC 4.1.2.19)	Pseudarthrobacter oxydans (Arthrobacter oxydans)	250
D8J0Z2_HERSS	EC:4.1.2.21	2-dehydro-3-deoxy-6-phosphogalactonate aldolase protein (EC 4.1.2.21)	Herbaspirillum seropedicae (strain SmR1)	250
A0AAP7T9Q0_BACAM	EC:4.1.2.25	7,8-dihydroneopterin aldolase (EC 4.1.2.25)	Bacillus amyloliquefaciens (Bacillus velezensis)	250
A0A0N1A858_9PROT	EC:4.1.2.25	dihydroneopterin aldolase (EC 4.1.2.25) (7,8-dihydroneopterin aldolase)	beta proteobacterium AAP65	150
A0A2B7ID71_CUTAC	EC:4.1.2.25	7,8-dihydroneopterin aldolase (EC 4.1.2.25)	Cutibacterium acnes (Propionibacterium acnes)	250
I3CPB7_9BURK	EC:4.1.2.25	dihydroneopterin aldolase (EC 4.1.2.25) (7,8-dihydroneopterin aldolase)	Herbaspirillum sp. GW103	250
A0A365D757_9MICC	EC:4.1.2.25	7,8-dihydroneopterin aldolase (EC 4.1.2.25)	Pseudarthrobacter sp. AG30	250
A0AAD0QMZ7_CUTAC	EC:4.1.2.4	Deoxyribose-phosphate aldolase (DERA) (EC 4.1.2.4) (2-deoxy-D-ribose 5-phosphate aldolase) (Phosphodeoxyriboaldolase) (Deoxyriboaldolase)	Cutibacterium acnes (Propionibacterium acnes)	250
A0A7G6WJ40_9MICC	EC:4.1.2.4	Deoxyribose-phosphate aldolase (DERA) (EC 4.1.2.4) (2-deoxy-D-ribose 5-phosphate aldolase) (Phosphodeoxyriboaldolase) (Deoxyriboaldolase)	Pseudarthrobacter sp. NBSH8	250
A0AAW8N9G1_PSEOX	EC:4.1.2.40	Tagatose 1,6-diphosphate aldolase GatY/KbaY (EC 4.1.2.40)	Pseudarthrobacter oxydans (Arthrobacter oxydans)	250
LACD_STRR6	EC:4.1.2.40	Tagatose 1,6-diphosphate aldolase (EC 4.1.2.40) (D-tagatose-1,6-bisphosphate aldolase) (Tagatose-bisphosphate aldolase)	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	250
C0QM51_DESAH	EC:4.1.2.5	LtaE (EC 4.1.2.5)	Desulforapulum autotrophicum (strain ATCC 43914 / DSM 3382 / VKM B-1955 / HRM2) (Desulfobacterium autotrophicum)	150
J7ITB9_DESMD	EC:4.1.2.5	Threonine aldolase (EC 4.1.2.5)	Desulfosporosinus meridiei (strain ATCC BAA-275 / DSM 13257 / KCTC 12902 / NCIMB 13706 / S10)	250
Q72AW2_NITV2	EC:4.1.2.5	Threonine aldolase, low-specificity (EC 4.1.2.5)	Nitratidesulfovibrio vulgaris (strain ATCC 29579 / DSM 644 / CCUG 34227 / NCIMB 8303 / VKM B-1760 / Hildenborough) (Desulfovibrio vulgaris)	150
D5VEV4_CAUST	EC:4.1.2.5	Threonine aldolase (EC 4.1.2.5)	Caulobacter segnis (strain ATCC 21756 / DSM 7131 / JCM 7823 / NBRC 15250 / LMG 17158 / TK0059) (Mycoplana segnis)	150
B8HH49_PSECP	EC:4.1.2.5	Threonine aldolase (EC 4.1.2.5)	Pseudarthrobacter chlorophenolicus (strain ATCC 700700 / DSM 12829 / CIP 107037 / JCM 12360 / KCTC 9906 / NCIMB 13794 / A6) (Arthrobacter chlorophenolicus)	250
A0A542ME29_9BURK	EC:4.1.2.50	6-carboxy-5,6,7,8-tetrahydropterin synthase (EC 4.1.2.50) (Queuosine biosynthesis protein QueD)	Herbaspirillum sp. SJZ107	250
A0A7G6WHU1_9MICC	EC:4.1.2.50	6-carboxy-5,6,7,8-tetrahydropterin synthase (EC 4.1.2.50) (Queuosine biosynthesis protein QueD)	Pseudarthrobacter sp. NBSH8	250
A0A839VG13_9BURK	EC:4.1.2.52	4-hydroxy-2-oxoheptanedioate aldolase (EC 4.1.2.52)	Herbaspirillum sp. Sphag64	250
A0AAW8NES8_PSEOX	EC:4.1.2.52	4-hydroxy-2-oxoheptanedioate aldolase (EC 4.1.2.52)	Pseudarthrobacter oxydans (Arthrobacter oxydans)	250
A0AAW8ND39_PSEOX	EC:4.1.2.57	Sulfofructosephosphate aldolase (EC 4.1.2.57)	Pseudarthrobacter oxydans (Arthrobacter oxydans)	250
M1T4J3_9PROT	EC:4.1.3.1	Isocitrate lyase (EC 4.1.3.1)	beta proteobacterium CB	150
A0AAI9IGE1_9BURK	EC:4.1.3.1	Isocitrate lyase (EC 4.1.3.1)	Herbaspirillum frisingense GSF30	250
A0A973YQA4_9MICC	EC:4.1.3.1	Isocitrate lyase (EC 4.1.3.1)	Pseudarthrobacter sp	650
A0AAI9IG54_9BURK	EC:4.1.3.17	4-hydroxy-4-methyl-2-oxoglutarate aldolase (HMG aldolase) (EC 4.1.1.112) (EC 4.1.3.17) (Oxaloacetate decarboxylase)	Herbaspirillum frisingense GSF30	250
A0A5R8WCD5_9MICC	EC:4.1.3.17	4-hydroxy-4-methyl-2-oxoglutarate aldolase (HMG aldolase) (EC 4.1.1.112) (EC 4.1.3.17) (Oxaloacetate decarboxylase)	Pseudarthrobacter sp. NamE2	250
A0A0N1A9H0_9PROT	EC:4.1.3.27	Anthranilate synthase (EC 4.1.3.27)	beta proteobacterium AAP65	150
A0A0B5QC11_CLOBE	EC:4.1.3.27	Anthranilate synthase component 1 (EC 4.1.3.27)	Clostridium beijerinckii (Clostridium MP)	250
G4CXF8_9ACTN	EC:4.1.3.27	Anthranilate synthase component II (EC 4.1.3.27)	Cutibacterium avidum ATCC 25577	250
C0QJS0_DESAH	EC:4.1.3.27	PabA (EC 4.1.3.27)	Desulforapulum autotrophicum (strain ATCC 43914 / DSM 3382 / VKM B-1955 / HRM2) (Desulfobacterium autotrophicum)	150
A0AAI9IAR3_9BURK	EC:4.1.3.27	Anthranilate synthase component 1 (EC 4.1.3.27)	Herbaspirillum frisingense GSF30	250
A0A365CXC3_9MICC	EC:4.1.3.27	Anthranilate synthase component 1 (EC 4.1.3.27)	Pseudarthrobacter sp. AG30	250
A0A7W8KQS7_9BURK	EC:4.1.3.30	2-methylisocitrate lyase (2-MIC) (MICL) (EC 4.1.3.30) ((2R,3S)-2-methylisocitrate lyase)	Herbaspirillum sp. SJZ102	250
A0A4Y6R0Q5_9MICC	EC:4.1.3.30	Methylisocitrate lyase (EC 4.1.3.30)	Pseudarthrobacter sp. NIBRBAC000502772	250
A0AAD2BRF7_9RALS	EC:4.1.3.30	2-methylisocitrate lyase (2-MIC) (MICL) (EC 4.1.3.30) ((2R,3S)-2-methylisocitrate lyase)	Ralstonia thomasii	650
B6BU38_9PROT	EC:4.1.3.34	Citrate lyase, beta subunit (EC 4.1.3.34, EC 4.1.3.6)	beta proteobacterium KB13	150
D9QMR2_BRESC	EC:4.1.3.34	Citryl-CoA lyase (EC 4.1.3.34)	Brevundimonas subvibrioides (strain ATCC 15264 / DSM 4735 / LMG 14903 / NBRC 16000 / CB 81) (Caulobacter subvibrioides)	150
D8IYV6_HERSS	EC:4.1.3.34	Citrate lyase beta subunit protein (EC 4.1.3.34)	Herbaspirillum seropedicae (strain SmR1)	250
A0AAW8N7V2_PSEOX	EC:4.1.3.34	Citrate lyase subunit beta/citryl-CoA lyase (EC 4.1.3.34)	Pseudarthrobacter oxydans (Arthrobacter oxydans)	250
B3R8N4_CUPTR	EC:4.1.3.34	HpcH/HpaI aldolase/citrate lyase family (EC 4.1.3.34, EC 4.1.3.6)	Cupriavidus taiwanensis (strain DSM 17343 / BCRC 17206 / CCUG 44338 / CIP 107171 / LMG 19424 / R1) (Ralstonia taiwanensis (strain LMG 19424))	150
A0A9X5R1A5_9ACTN	EC:4.1.3.36	1,4-dihydroxy-2-naphthoyl-CoA synthase (DHNA-CoA synthase) (EC 4.1.3.36)	Cutibacterium granulosum DSM 20700	250
A0A5R8WDG5_9MICC	EC:4.1.3.36	1,4-dihydroxy-2-naphthoyl-CoA synthase (DHNA-CoA synthase) (EC 4.1.3.36)	Pseudarthrobacter sp. NamE2	250
A0AAD0VQ01_CUTAC	EC:4.1.3.38	Aminodeoxychorismate lyase (EC 4.1.3.38)	Cutibacterium acnes (Propionibacterium acnes)	250
A0A839VD54_9BURK	EC:4.1.3.38	Para-aminobenzoate synthetase/4-amino-4-deoxychorismate lyase (EC 2.6.1.85, EC 4.1.3.38)	Herbaspirillum sp. Sphag64	250
A0A7K1NMX7_9MICC	EC:4.1.3.38	Aminodeoxychorismate lyase (EC 4.1.3.38)	Pseudarthrobacter sp. GA104	250
A0A7X0LVQ0_9BACI	EC:4.1.3.4	Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)	Bacillus benzoevorans	650
A0A0N1L1B0_9PROT	EC:4.1.3.4	Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)	beta proteobacterium AAP65	150
C0QL23_DESAH	EC:4.1.3.4	HmgL (EC 4.1.3.4)	Desulforapulum autotrophicum (strain ATCC 43914 / DSM 3382 / VKM B-1955 / HRM2) (Desulfobacterium autotrophicum)	150
A0A223P493_9BURK	EC:4.1.3.4	hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)	Herbaspirillum sp. meg3	250
A0A1A8XGL0_9RHOO	EC:4.1.3.4	Hydroxymethylglutaryl-CoA lyase, mitochondrial (EC 4.1.3.4)	Candidatus Propionivibrio aalborgensis	150
A0AAW8N6W1_PSEOX	EC:4.1.3.4	Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)	Pseudarthrobacter oxydans (Arthrobacter oxydans)	250
D5X6R1_THIK1	EC:4.1.3.4	hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)	Thiomonas intermedia (strain K12) (Thiobacillus intermedius)	150
Q2Z0B6_9PROT	EC:4.1.3.40	Probable chorismate pyruvate-lyase (CL) (CPL) (EC 4.1.3.40)	uncultured beta proteobacterium	150
A0A6M3ZK76_9BURK	EC:4.1.3.40	Probable chorismate pyruvate-lyase (CL) (CPL) (EC 4.1.3.40)	Herbaspirillum rubrisubalbicans Os34	250
A0A7W9L5P7_BREVE	EC:4.1.3.42	2-dehydro-3-deoxyphosphogluconate aldolase/(4S)-4-hydroxy-2-oxoglutarate aldolase (EC 4.1.2.14, EC 4.1.3.42)	Brevundimonas vesicularis (Pseudomonas vesicularis)	150
B6BUR0_9PROT	EC:4.1.99.12	3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12)	beta proteobacterium KB13	150
A0AAE4K4A0_9BURK	EC:4.1.99.12	3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12)	Herbaspirillum huttiense NC40101	250
A0A365CX86_9MICC	EC:4.1.99.12	3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12)	Pseudarthrobacter sp. AG30	250
A0A0N1B9A3_9PROT	EC:4.1.99.17	Phosphomethylpyrimidine synthase (EC 4.1.99.17) (Hydroxymethylpyrimidine phosphate synthase) (HMP-P synthase) (HMP-phosphate synthase) (HMPP synthase) (Thiamine biosynthesis protein ThiC)	beta proteobacterium AAP99	150
E1YCW1_9BACT	EC:4.1.99.17	Phosphomethylpyrimidine synthase (EC 4.1.99.17)	uncultured Desulfobacterium sp	150
A0A223PEX9_9BURK	EC:4.1.99.17	Phosphomethylpyrimidine synthase (EC 4.1.99.17) (Hydroxymethylpyrimidine phosphate synthase) (HMP-P synthase) (HMP-phosphate synthase) (HMPP synthase) (Thiamine biosynthesis protein ThiC)	Herbaspirillum sp. meg3	250
A0A5R8VIE2_9MICC	EC:4.1.99.17	Phosphomethylpyrimidine synthase (EC 4.1.99.17) (Hydroxymethylpyrimidine phosphate synthase) (HMP-P synthase) (HMP-phosphate synthase) (HMPP synthase) (Thiamine biosynthesis protein ThiC)	Pseudarthrobacter sp. NamB4	250
THIC_PSEU2	EC:4.1.99.17	Phosphomethylpyrimidine synthase (EC 4.1.99.17) (Hydroxymethylpyrimidine phosphate synthase) (HMP-P synthase) (HMP-phosphate synthase) (HMPP synthase) (Thiamine biosynthesis protein ThiC)	Pseudomonas syringae pv. syringae (strain B728a)	250
A0A086PAB3_SPHHM	EC:4.1.99.18	Cyclic pyranopterin monophosphate synthase (EC 4.1.99.18)	Sphingobium herbicidovorans (strain ATCC 700291 / DSM 11019 / CCUG 56400 / KCTC 2939 / LMG 18315 / NBRC 16415 / MH) (Sphingomonas herbicidovorans)	150
A0A6N2YLE3_VEIPA	EC:4.1.99.18	Cyclic pyranopterin monophosphate synthase (EC 4.1.99.18)	Veillonella parvula (Staphylococcus parvulus)	150
C0QBL6_DESAH	EC:4.1.99.3	DNA deoxyribo-dipyrimidine photolyase family protein (EC 4.1.99.3)	Desulforapulum autotrophicum (strain ATCC 43914 / DSM 3382 / VKM B-1955 / HRM2) (Desulfobacterium autotrophicum)	150
D8IX67_HERSS	EC:4.1.99.3	Deoxyribodipyrimidine photolyase protein (EC 4.1.99.3)	Herbaspirillum seropedicae (strain SmR1)	250
A0A7W9N0I2_9MICC	EC:4.1.99.3	Deoxyribodipyrimidine photo-lyase (EC 4.1.99.3)	Micrococcus endophyticus	650
D5VJH4_CAUST	EC:4.1.99.3	Deoxyribodipyrimidine photo-lyase (EC 4.1.99.3)	Caulobacter segnis (strain ATCC 21756 / DSM 7131 / JCM 7823 / NBRC 15250 / LMG 17158 / TK0059) (Mycoplana segnis)	150
A0AAW8N7G8_PSEOX	EC:4.1.99.3	Deoxyribodipyrimidine photo-lyase (EC 4.1.99.3)	Pseudarthrobacter oxydans (Arthrobacter oxydans)	250
A0AAW9DRZ9_ACIAO	EC:4.1.99.3	Deoxyribodipyrimidine photo-lyase (EC 4.1.99.3)	Acidiphilium acidophilum (Thiobacillus acidophilus)	150
A0A0N1B541_9PROT	EC:4.2.1.1	carbonic anhydrase (EC 4.2.1.1)	beta proteobacterium AAP99	150
G4CZP0_9ACTN	EC:4.2.1.1	Carbonic anhydrase (EC 4.2.1.1)	Cutibacterium avidum ATCC 25577	250
A0AAU8Q129_DESK7	EC:4.2.1.1	Carbonate dehydratase (EC 4.2.1.1)	Desulfofundulus kuznetsovii (strain DSM 6115 / VKM B-1805 / 17) (Desulfotomaculum kuznetsovii)	150
A0A5F0LTC7_9BURK	EC:4.2.1.1	carbonic anhydrase (EC 4.2.1.1)	Herbaspirillum sp. 3C11	250
A0A0U3PDY6_9MICC	EC:4.2.1.1	carbonic anhydrase (EC 4.2.1.1)	Pseudarthrobacter sulfonivorans	650
M1SED8_9PROT	EC:4.2.1.10	3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type II DHQase)	beta proteobacterium CB	150
A0A9X5LR89_9ACTN	EC:4.2.1.10	3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type II DHQase)	Cutibacterium granulosum DSM 20700	250
C0QI59_DESAH	EC:4.2.1.10	3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type II DHQase)	Desulforapulum autotrophicum (strain ATCC 43914 / DSM 3382 / VKM B-1955 / HRM2) (Desulfobacterium autotrophicum)	150
A0AAI9N3J2_9BURK	EC:4.2.1.10	3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type II DHQase)	Herbaspirillum frisingense GSF30	250
A0A7K1NNT0_9MICC	EC:4.2.1.10	3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type II DHQase)	Pseudarthrobacter sp. GA104	250
AROQ2_PSEAE	EC:4.2.1.10	3-dehydroquinate dehydratase 2 (3-dehydroquinase 2) (EC 4.2.1.10) (Type II DHQase 2)	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	250
J2L7M0_9BURK	EC:4.2.1.104	Cyanate hydratase (Cyanase) (EC 4.2.1.104) (Cyanate hydrolase) (Cyanate lyase)	Herbaspirillum sp. CF444	250
A0A0E4GVJ9_MYCLN	EC:4.2.1.104	Cyanate hydratase (Cyanase) (EC 4.2.1.104) (Cyanate hydrolase) (Cyanate lyase)	Mycobacterium lentiflavum	650
B6BUG8_9PROT	EC:4.2.1.11	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	beta proteobacterium KB13	150
A0AAV3E7H9_CUTAC	EC:4.2.1.11	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	Cutibacterium acnes HL043PA1	250
A0A1W9U4Y1_9BACT	EC:4.2.1.11	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	Desulfobacterium sp. 4572_20	250
J2LU26_9BURK	EC:4.2.1.11	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	Herbaspirillum sp. CF444	250
A0A4Y6R088_9MICC	EC:4.2.1.11	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	Pseudarthrobacter sp. NIBRBAC000502772	250
A0AAD0MLZ8_BACPU	EC:4.2.1.113	o-succinylbenzoate synthase (OSB synthase) (OSBS) (EC 4.2.1.113) (4-(2'-carboxyphenyl)-4-oxybutyric acid synthase) (o-succinylbenzoic acid synthase)	Bacillus pumilus (Bacillus mesentericus)	250
A0A9X5R2U8_9ACTN	EC:4.2.1.113	o-succinylbenzoate synthase (OSB synthase) (OSBS) (EC 4.2.1.113) (4-(2'-carboxyphenyl)-4-oxybutyric acid synthase) (o-succinylbenzoic acid synthase)	Cutibacterium granulosum DSM 20700	250
A0A936F0A8_9BACT	EC:4.2.1.113	o-succinylbenzoate synthase (EC 4.2.1.113)	Candidatus Geothrix odensensis	150
A0A365D6R3_9MICC	EC:4.2.1.113	o-succinylbenzoate synthase (OSB synthase) (OSBS) (EC 4.2.1.113) (4-(2'-carboxyphenyl)-4-oxybutyric acid synthase) (o-succinylbenzoic acid synthase)	Pseudarthrobacter sp. AG30	250
A0AAE4GAD3_9BURK	EC:4.2.1.12	Phosphogluconate dehydratase (EC 4.2.1.12)	Herbaspirillum huttiense NC40101	250
A0AA44U4T6_CUTAC	EC:4.2.1.126	N-acetylmuramic acid 6-phosphate etherase (MurNAc-6-P etherase) (EC 4.2.1.126) (N-acetylmuramic acid 6-phosphate hydrolase) (N-acetylmuramic acid 6-phosphate lyase)	Cutibacterium acnes (Propionibacterium acnes)	150
C0QM71_DESAH	EC:4.2.1.151	Chorismate dehydratase (EC 4.2.1.151) (Menaquinone biosynthetic enzyme MqnA)	Desulforapulum autotrophicum (strain ATCC 43914 / DSM 3382 / VKM B-1955 / HRM2) (Desulfobacterium autotrophicum)	150
A0A7W8KRM9_9BURK	EC:4.2.1.153	3-methylfumaryl-CoA hydratase (EC 4.2.1.153)	Herbaspirillum sp. SJZ102	250
A0A0N1L0H4_9PROT	EC:4.2.1.17	Enoyl-CoA hydratase (EC 4.2.1.17)	beta proteobacterium AAP65	150
C0QL25_DESAH	EC:4.2.1.17	Enoyl-CoA hydratase family protein (EC 4.2.1.17)	Desulforapulum autotrophicum (strain ATCC 43914 / DSM 3382 / VKM B-1955 / HRM2) (Desulfobacterium autotrophicum)	150
A0A2E7P986_9BURK	EC:4.2.1.17	Enoyl-CoA hydratase (EC 4.2.1.17)	Herbaspirillum sp	650
A0A0S4VDH5_RALSL	EC:4.2.1.17	Enoyl-CoA hydratase (EC 4.2.1.17)	Ralstonia solanacearum (Pseudomonas solanacearum)	250
A0A2W5JXN3_ANCNO	EC:4.2.1.17	Enoyl-CoA hydratase/isomerase family protein (EC 4.2.1.17)	Ancylobacter novellus (Thiobacillus novellus)	150
A0A839VRI2_9BURK	EC:4.2.1.18	Methylglutaconyl-CoA hydratase (EC 4.2.1.18)	Herbaspirillum sp. Sphag64	250
B6BVA6_9PROT	EC:4.2.1.19	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	beta proteobacterium KB13	150
A0AA44U4W0_CUTAC	EC:4.2.1.19	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	Cutibacterium acnes (Propionibacterium acnes)	250
C0QI47_DESAH	EC:4.2.1.19	RimK1 (EC 4.2.1.19)	Desulforapulum autotrophicum (strain ATCC 43914 / DSM 3382 / VKM B-1955 / HRM2) (Desulfobacterium autotrophicum)	150
A0A6M3ZWK9_9BURK	EC:4.2.1.19	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	Herbaspirillum rubrisubalbicans Os34	250
A0A5R8VMV8_9MICC	EC:4.2.1.19	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	Pseudarthrobacter sp. NamB4	250
A0A0N1KX25_9PROT	EC:4.2.1.2	Fumarate hydratase class I (EC 4.2.1.2)	beta proteobacterium AAP51	150
G4CWT2_9ACTN	EC:4.2.1.2	Fumarate hydratase class II (Fumarase C) (EC 4.2.1.2) (Aerobic fumarase) (Iron-independent fumarase)	Cutibacterium avidum ATCC 25577	250
C0QLL5_DESAH	EC:4.2.1.2	Fumarate hydratase class I (EC 4.2.1.2)	Desulforapulum autotrophicum (strain ATCC 43914 / DSM 3382 / VKM B-1955 / HRM2) (Desulfobacterium autotrophicum)	150
A0A7W8NUU1_9BURK	EC:4.2.1.2	Fumarate hydratase class II (Fumarase C) (EC 4.2.1.2) (Aerobic fumarase) (Iron-independent fumarase)	Herbaspirillum sp. SJZ102	250
A0A5R8WDI9_9MICC	EC:4.2.1.2	Fumarate hydratase class II (Fumarase C) (EC 4.2.1.2) (Aerobic fumarase) (Iron-independent fumarase)	Pseudarthrobacter sp. NamE2	250
D5X1S2_THIK1	EC:4.2.1.2	Fumarate hydratase class II (Fumarase C) (EC 4.2.1.2) (Aerobic fumarase) (Iron-independent fumarase)	Thiomonas intermedia (strain K12) (Thiobacillus intermedius)	150
A0A0N1B8U6_9PROT	EC:4.2.1.20	Tryptophan synthase beta chain (EC 4.2.1.20)	beta proteobacterium AAP99	150
A0A0N1L3H9_9PROT	EC:4.2.1.24	Delta-aminolevulinic acid dehydratase (EC 4.2.1.24)	beta proteobacterium AAP51	150
A0AAW3IJ55_BACAM	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Bacillus amyloliquefaciens (Bacillus velezensis)	250
A0A0N1LD50_9PROT	EC:4.2.1.3	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	beta proteobacterium AAP99	150
A0AAD2BUE9_9RALS	EC:4.2.1.3	Aconitate hydratase B (EC 4.2.1.3) (EC 4.2.1.99) (2-methylisocitrate dehydratase)	Ralstonia thomasii	650
M1RTA5_9PROT	EC:4.2.1.32	L(+)-tartrate dehydratase subunit alpha (EC 4.2.1.32)	beta proteobacterium CB	150
M1T3K2_9PROT	EC:4.2.1.33	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	beta proteobacterium CB	150
LEUC_PSE14	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Pseudomonas savastanoi pv. phaseolicola (strain 1448A / Race 6) (Pseudomonas syringae pv. phaseolicola (strain 1448A / Race 6))	250
A0AAE3LDQ6_9RALS	EC:4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	Ralstonia mojiangensis	650
A0AAJ2F192_ACIDE	EC:4.2.1.35	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit (EC 4.2.1.33, EC 4.2.1.35)	Acidovorax delafieldii (Pseudomonas delafieldii)	150
M1T140_9PROT	EC:4.2.1.46	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	beta proteobacterium CB	150
A0A0N1LCB6_9PROT	EC:4.2.1.49	Urocanate hydratase (Urocanase) (EC 4.2.1.49) (Imidazolonepropionate hydrolase)	beta proteobacterium AAP99	150
C0QJI4_DESAH	EC:4.2.1.49	HutU1 (EC 4.2.1.49)	Desulforapulum autotrophicum (strain ATCC 43914 / DSM 3382 / VKM B-1955 / HRM2) (Desulfobacterium autotrophicum)	150
B6BU87_9PROT	EC:4.2.1.51	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	beta proteobacterium KB13	150
